ID,BLAST_Name,BLAST_%,Phylum,Class,Order,Family,Genus,BOLD_Species,BOLD_%,Hits_Count,Status
1191-262,"Pythium sp. 'cluster B2A' MAFF 246451 mitochondrial COI gene for cytochrome oxidase subunit 1, partial cds<>Pythium aff. diclinum voucher CBS22994 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial<>Pythium diclinum voucher CBS52674 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial<>Pythium sp. isolate W651 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W723 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W733 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W737 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W808 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W960 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W965 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W968 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W982 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W990 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W996 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1009 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1011 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1018 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1019 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1028 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1176 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1245 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1246 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1325 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1370 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1371 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1377 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1469 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1480 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1483 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1484 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1485 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1486 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1491 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1495 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1497 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1508 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1509 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1511 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1513 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1529 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1554 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1562 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1565 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1571 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1576 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1604 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1653 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1685 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1686 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1736 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1763 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1826 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1827 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1828 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1832 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1835 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1861 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1888 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1895 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1896 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1906 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W1982 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W2015 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Pythium sp. isolate W2016 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.5,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium dissotocum isolate C12-24 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial<>Pythium dissotocum isolate C12-28 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial<>Pythium dissotocum isolate C12-161 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.496,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium dissotocum isolate GF-3 cytochrome oxidase subunit 1 (COI) gene, partial cds",97.768,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium dissotocum isolate Post cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",97.768,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium dissotocum voucher Chen 230 cytochrome oxidase subunit 1 (COXI) gene, partial cds; mitochondrial<>Pythium dissotocum voucher Chen 231 cytochrome oxidase subunit 1 (COXI) gene, partial cds; mitochondrial",97.493,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium sp. voucher DRG12 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.904,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium coloratum isolate PA cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.898,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium sp. CAL-2011a voucher BR1044 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial<>Pythium sp. CAL-2011a voucher BR1041 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial<>Pythium sp. groupF CAL-2011b voucher BR710 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.206,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium sp. isolate MIAE07746 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial",97.751,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium oopapillum voucher CCIBt4149 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.3,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium sp. BN-2024c isolate W2002 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.393,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium sp. BN-2024c isolate W1991 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.393,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium sp. isolate W1990 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.393,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium sp. isolate W1471 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.393,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium sp. BN-2024c isolate W1470 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.393,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium sp. isolate W659 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.393,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium sp. isolate UM2091 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.969,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium sp. 'cluster B2A' MAFF 247703 mitochondrial COI gene, partial sequence",97.063,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium sp. CAL-2011a voucher ADC9426 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.331,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium dissotocum isolate NS3 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.903,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium dissotocum isolate NS11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.851,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium oopapillum mitochondrial partial COI gene for cytochrome oxidase subunit 1, strain DBS413",98.074,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1191-262,"Pythium dissotocum isolate NS9 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.743,Oomycota,Peronosporea,Peronosporales,Pythiaceae,Pythium,Pythium oopapillum,98.44,25.0,Reliable
1193-261,"Uncultured zooplankton clone 22_171 cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.849,,,,,,,,,Reliable
1193-261,"Arthropoda environmental sample clone HENBPVM09FSRUT1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.423,,,,,,,,,Reliable
1193-261,"Arthropoda environmental sample clone HENBPVM09FS2ZF1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.408,,,,,,,,,Reliable
1193-261,"Arthropoda environmental sample clone HENBPVM09FUM911 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.812,,,,,,,,,Reliable
1193-261,"Arthropoda environmental sample clone HENBPVM09FPZRU1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.101,,,,,,,,,Reliable
1193-261,"Arthropoda environmental sample clone HENBPVM09FNNKV1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.5,,,,,,,,,Reliable
1193-261,"Arthropoda environmental sample clone HENBPVM09FUO8F1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.771,,,,,,,,,Reliable
1193-261,"Arthropoda environmental sample clone HENBPVM09FLJMI1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.639,,,,,,,,,Reliable
1193-261,"Arthropoda environmental sample clone HENBPVM09FSWC71 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.182,,,,,,,,,Reliable
1193-261,"Arthropoda environmental sample clone HENBPVM09FNZ6317 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.298,,,,,,,,,Reliable
1193-261,"Arthropoda environmental sample clone HENBPVM09FVI2Q1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",100.0,,,,,,,,,Reliable
1198-254,"Uncultured zooplankton clone 22_171 cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",98.272,,,,,,,,,Reliable
1198-254,"Arthropoda environmental sample clone HENBPVM09FSRUT1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.792,,,,,,,,,Reliable
1198-254,"Arthropoda environmental sample clone HENBPVM09FUM911 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.5,,,,,,,,,Reliable
1198-254,"Arthropoda environmental sample clone HENBPVM09FS2ZF1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.771,,,,,,,,,Reliable
1198-254,"Arthropoda environmental sample clone HENBPVM09FPZRU1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.468,,,,,,,,,Reliable
1198-254,"Arthropoda environmental sample clone HENBPVM09FUO8F1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.134,,,,,,,,,Reliable
1198-254,"Arthropoda environmental sample clone HENBPVM09FLJMI1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.959,,,,,,,,,Reliable
1198-254,"Arthropoda environmental sample clone HENBPVM09FSWC71 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.826,,,,,,,,,Reliable
1198-254,"Arthropoda environmental sample clone HENBPVM09FNZ6317 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.298,,,,,,,,,Reliable
1198-254,"Arthropoda environmental sample clone HENBPVM09FVI2Q1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",100.0,,,,,,,,,Reliable
12-9868,"Arthropoda environmental sample clone HENBPVM09FSRUT1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.902,,,,,,,,,Reliable
12-9868,"Arthropoda environmental sample clone HENBPVM09FPZRU1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.895,,,,,,,,,Reliable
12-9868,"Arthropoda environmental sample clone HENBPVM09FS2ZF1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.88,,,,,,,,,Reliable
12-9868,"Arthropoda environmental sample clone HENBPVM09FN8VO1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.872,,,,,,,,,Reliable
12-9868,"Arthropoda environmental sample clone HENBPVM09FUM911 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.232,,,,,,,,,Reliable
12-9868,"Arthropoda environmental sample clone HENBPVM09FUO8F1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.527,,,,,,,,,Reliable
12-9868,"Arthropoda environmental sample clone HENBPVM09FLJMI1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.099,,,,,,,,,Reliable
12-9868,"Arthropoda environmental sample clone HENBPVM09FSWC71 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.541,,,,,,,,,Reliable
12-9868,"Arthropoda environmental sample clone HENBPVM09FNZ6317 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.549,,,,,,,,,Reliable
12-9868,"Arthropoda environmental sample clone HENBPVM09FVI2Q1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.54,,,,,,,,,Reliable
123-8495,"Ephydatia fluviatilis voucher Xiaodong Jiang:SHSY140804b cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",99.472,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Ephydatia fluviatilis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",99.472,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Ephydatia muelleri cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial<>Baikalospongia bacillifera cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",99.296,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Ephydatia cooperensis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",99.296,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Ephydatia fluviatilis mitochondrion, partial genome",99.123,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Ephydatia fluviatilis isolate EPFL-st37_K37_LCO1490 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial.",99.123,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Ephydatia fluviatilis voucher SHSY140724 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",99.12,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Lubomirskia abietina cytochrome c oxidase subunit 1 (cox1) mRNA, complete cds; mitochondrial",98.947,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,Baikalospongia intermedia mitochondrion,98.947,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Ephydatia muelleri genome assembly, organelle: mitochondrion",98.947,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Baikalospongia bacillifera mitochondrion, partial genome",98.947,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Baikalospongia intermedia profundalis mitochondrion, complete genome<>Baikalospongia intermedia profundalis mitochondrion, complete genome",98.947,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Rezinkovia echinata mitochondrion, complete genome<>Rezinkovia echinata mitochondrion, complete genome",98.947,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Ephydatia muelleri isolate EPMU-st8_K08_LCO1490 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial.",98.947,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Ephydatia muelleri isolate EPMU-st5_K05_LCO1490 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial.",98.947,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Ephydatia muelleri isolate EPMU-st35_K35_LCO1490 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial.",98.947,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Ephydatia muelleri isolate EPMU-st33_K33_LCO1490 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial.",98.947,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Ephydatia muelleri isolate EPMU-st26_K26_LCO1490 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial.",98.947,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Ephydatia muelleri isolate EPMU-st25_K25_LCO1490 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial.",98.947,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Ephydatia muelleri isolate EPMU-st20_K20_LCO1490 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial.",98.947,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Lubomirskia baicalensis mitochondrion, complete genome<>Lubomirskia baikalensis mitochondrion, complete genome",98.947,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Ephydatia muelleri mitochondrion, complete genome<>Ephydatia muelleri mitochondrion, complete genome",98.947,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Radiospongilla crateriformis voucher RSNR10_NR20 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",99.287,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Ephydatia fluviatilis isolate 1EA4BAA001-37 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",99.462,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Eunapius subterraneus mitochondrion, complete genome<>Eunapius subterraneus mitochondrion, complete genome",98.772,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Ephydatia fluviatilis cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",98.772,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Spongilla lacustris isolate COI_7 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.596,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Swartschewskia khanaevi mitochondrion, partial genome",98.596,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Eunapius sp. ZMB Por 12664 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",99.109,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Ephydatia fluviatilis isolate 1EA4BAA001-2 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",99.458,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Baikalospongia intermedia cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial<>Lubomirskia baicalensis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial<>Baikalospongia recta cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial<>Baikalospongia bacillifera cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",99.281,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
123-8495,"Baikalospongia fungiformis voucher BS63 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Baikalospongia intermedia voucher BS64 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Baikalospongia intermedia voucher BS68 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Baikalospongia intermedia voucher BS73 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Baikalospongia intermedia voucher BS74 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Baikalospongia intermedia profundalis voucher BS83 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Baikalospongia intermedia profundalis voucher BS85 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Baikalospongia intermedia profundalis voucher BS86 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Baikalospongia intermedia profundalis voucher BS89 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Lubomirskiidae sp. BS101 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Baikalospongia intermedia profundalis voucher BS58 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Baikalospongia martinsoni voucher BS60 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial",99.277,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,99.47,25.0,Reliable
